Check,Cross,Sound_P,Sound_N,Import.thisRepN,Import.thisTrialN,Import.thisN,Import.thisIndex,SS_Prac_Block_Loop.thisRepN,SS_Prac_Block_Loop.thisTrialN,SS_Prac_Block_Loop.thisN,SS_Prac_Block_Loop.thisIndex,SS_Prac_Instr_Loop.thisRepN,SS_Prac_Instr_Loop.thisTrialN,SS_Prac_Instr_Loop.thisN,SS_Prac_Instr_Loop.thisIndex,SS_Prac_Trial_Loop.thisRepN,SS_Prac_Trial_Loop.thisTrialN,SS_Prac_Trial_Loop.thisN,SS_Prac_Trial_Loop.thisIndex,SS_Block_Loop.thisRepN,SS_Block_Loop.thisTrialN,SS_Block_Loop.thisN,SS_Block_Loop.thisIndex,Show_Instr_Bool.thisRepN,Show_Instr_Bool.thisTrialN,Show_Instr_Bool.thisN,Show_Instr_Bool.thisIndex,SS_Instr_Loop.thisRepN,SS_Instr_Loop.thisTrialN,SS_Instr_Loop.thisN,SS_Instr_Loop.thisIndex,SS_Trial_Loop.thisRepN,SS_Trial_Loop.thisTrialN,SS_Trial_Loop.thisN,SS_Trial_Loop.thisIndex,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Line_SS_Instr_PreTrial.started,Line_SS_Instr_PreTrial.stopped,Circle_SS_Instr_PreTrial.started,Circle_SS_Instr_PreTrial.stopped,Score_SS_Intr_PreTrial.started,Score_SS_Intr_PreTrial.stopped,Ball_SS_Instr_PreTrial.started,Ball_SS_Instr_PreTrial.stopped,Text_1_SS_Instr_PreTrial.started,Text_1_SS_Instr_PreTrial.stopped,Text_2_SS_Instr_PreTrial.started,Text_2_SS_Instr_PreTrial.stopped,Text_3_SS_Instr_PreTrial.started,Text_3_SS_Instr_PreTrial.stopped,Resp_SS_Instr_PreTrial.keys,Resp_SS_Instr_PreTrial.started,Resp_SS_Instr_PreTrial.stopped,Line_SS_Instr_MainTrial.started,Line_SS_Instr_MainTrial.stopped,Score_SS_Instr_MainTrial.started,Score_SS_Instr_MainTrial.stopped,Ball_SS_Instr_MainTrial.started,Ball_SS_Instr_MainTrial.stopped,Text_1_SS_Instr_MainTrial.started,Text_1_SS_Instr_MainTrial.stopped,Text_2_SS_Instr_MainTrial.started,Text_2_SS_Instr_MainTrial.stopped,Text_3_SS_Instr_MainTrial.started,Text_3_SS_Instr_MainTrial.stopped,Resp_SS_Instr_MainTrial.keys,Resp_SS_Instr_MainTrial.rt,Resp_SS_Instr_MainTrial.started,Resp_SS_Instr_MainTrial.stopped,Resp_SS_Instr_PreTrial.rt,Line_SS_Prac_CountDown.started,Line_SS_Prac_CountDown.stopped,Text_SS_Prac_CountDown.started,Text_SS_Prac_CountDown.stopped,Score_SS_Prac_CountDown.started,Score_SS_Prac_CountDown.stopped,Line_SS_Prac_PreTrial.started,Line_SS_Prac_PreTrial.stopped,Score_SS_Prac_PreTrial.started,Score_SS_Prac_PreTrial.stopped,Circle_SS_Prac_PreTrial.started,Circle_SS_Prac_PreTrial.stopped,Ball_SS_Prac_PreTrial.started,Ball_SS_Prac_PreTrial.stopped,Line_SS_Prac_MainTrial.started,Line_SS_Prac_MainTrial.stopped,Score_SS_Prac_MainTrial.started,Score_SS_Prac_MainTrial.stopped,Ball_SS_Prac_MainTrial.started,Ball_SS_Prac_MainTrial.stopped,Resp_SS_Prac_MainTrial.keys,Resp_SS_Prac_MainTrial.rt,Resp_SS_Prac_MainTrial.started,Resp_SS_Prac_MainTrial.stopped,Practice,grp,go_color,default_color,block_num,dt,ct,key,rt,Correct,trial_Count,session,Sound_SS_Prac_PostTrial.started,Sound_SS_Prac_PostTrial.stopped,Line_SS_Prac_PostTrial.started,Line_SS_Prac_PostTrial.stopped,Image_SS_Prac_PostTrial.started,Image_SS_Prac_PostTrial.stopped,Score_SS_Prac_PostTrial.started,Score_SS_Prac_PostTrial.stopped,Ball_SS_Prac_PostTrial.started,Ball_SS_Prac_PostTrial.stopped,Instr_SS_Text.started,Instr_SS_Text.stopped,Instr_SS_Key.keys,Instr_SS_Key.rt,Instr_SS_Key.started,Instr_SS_Key.stopped,Text_Instr_Block_Num.started,Text_Instr_Block_Num.stopped,Resp_Instr_Block_Num.keys,Resp_Instr_Block_Num.rt,Resp_Instr_Block_Num.started,Resp_Instr_Block_Num.stopped,Line_SS_CountDown.started,Line_SS_CountDown.stopped,Text_SS_CountDown.started,Text_SS_CountDown.stopped,Line_SS_PreTrial.started,Line_SS_PreTrial.stopped,Circle_SS_PreTrial.started,Circle_SS_PreTrial.stopped,Ball_SS_PreTrial.started,Ball_SS_PreTrial.stopped,Line_SS_MainTrial.started,Line_SS_MainTrial.stopped,Ball_SS_MainTrial.started,Ball_SS_MainTrial.stopped,Resp_SS_MainTrial.keys,Resp_SS_MainTrial.rt,Resp_SS_MainTrial.started,Resp_SS_MainTrial.stopped,Sound_SS_PostTrial.started,Sound_SS_PostTrial.stopped,Line_SS_PostTrial.started,Line_SS_PostTrial.stopped,Image_SS_PostTrial.started,Image_SS_PostTrial.stopped,Ball_SS_PostTrial.started,Ball_SS_PostTrial.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.509706300101243,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,167.2048282000469,None,167.2048282000469,None,167.2048282000469,None,167.78762870002538,None,167.78762870002538,None,j,0.509706300101243,167.78762870002538,None,168.33781868002842,None,168.3308111000806,None,168.3308111000806,None,168.3308111000806,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5245593000436202,1,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,168.82147130009253,None,168.82147130009253,None,168.82147130009253,None,169.4046516000526,None,169.4046516000526,None,j,0.5245593000436202,169.4046516000526,None,169.97107248001265,None,169.964178299997,None,169.964178299997,None,169.964178299997,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.3780000507821419,0.12199994921785812,[],99,1,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,170.45628700009547,None,170.45628700009547,None,170.45628700009547,None,171.05443690007087,None,171.05443690007087,None,None,,171.05443690007087,None,171.6712959800381,None,171.66145340004005,None,171.66145340004005,None,171.66145340004005,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.28486298863809795,0.21513701136190205,[],99,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,172.13793070008978,None,172.13793070008978,None,172.13793070008978,None,172.72109530004673,None,172.72109530004673,None,None,,172.72109530004673,None,173.33824318000114,None,173.32939060009085,None,173.32939060009085,None,173.32939060009085,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5011208999203518,1,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,173.83054950006772,None,173.83054950006772,None,173.83054950006772,None,174.43699610000476,None,174.43699610000476,None,j,0.5011208999203518,174.43699610000476,None,174.97355918008833,None,174.97859750001226,None,174.97859750001226,None,174.97859750001226,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.3786325307358268,0.12136746926417319,[],99,1,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,175.48166320007294,None,175.48166320007294,None,175.48166320007294,None,176.0711847000057,None,176.0711847000057,None,None,,176.0711847000057,None,176.67129779009846,None,176.67797970003448,None,176.67797970003448,None,176.67797970003448,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.1784703393972313,0.32152966060276866,j,0.47809290001168847,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,177.17119710007682,None,177.17119710007682,None,177.17119710007682,None,177.75629780010786,None,177.75629780010786,None,j,0.47809290001168847,177.75629780010786,None,178.27517998002003,None,178.2655862000538,None,178.2655862000538,None,178.2655862000538,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4953977999975905,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,178.75696940009948,None,178.75696940009948,None,178.75696940009948,None,179.337806000025,None,179.337806000025,None,j,0.4953977999975905,179.337806000025,None,179.871251880005,None,179.86406620009802,None,179.86406620009802,None,179.86406620009802,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5034297000383958,1,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,180.35461230005603,None,180.35461230005603,None,180.35461230005603,None,180.93790320004337,None,180.93790320004337,None,j,0.5034297000383958,180.93790320004337,None,181.48797698009292,None,181.47963519999757,None,181.47963519999757,None,181.47963519999757,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4992997000226751,1,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,181.98709520010743,None,181.98709520010743,None,181.98709520010743,None,182.57404100010172,None,182.57404100010172,None,j,0.4992997000226751,182.57404100010172,None,183.12139928007963,None,183.1135004000971,None,183.1135004000971,None,183.1135004000971,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49191240000072867,1,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,183.61340620007832,None,183.61340620007832,None,183.61340620007832,None,184.22128650010563,None,184.22128650010563,None,j,0.49191240000072867,184.22128650010563,None,184.75476998002267,None,184.75045000005048,None,184.75045000005048,None,184.75045000005048,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.11279933564073405,0.3872006643592659,j,0.5210137999383733,0,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,185.24835590005387,None,185.24835590005387,None,185.24835590005387,None,185.84021380008198,None,185.84021380008198,None,j,0.5210137999383733,185.84021380008198,None,186.4063840801129,None,186.40397380001377,None,186.40397380001377,None,186.40397380001377,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.2580768435008933,0.24192315649910667,j,0.5038856000173837,0,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,186.88799180008937,None,186.88799180008937,None,186.88799180008937,None,187.47398650005925,None,187.47398650005925,None,j,0.5038856000173837,187.47398650005925,None,188.00460689010797,None,188.01031909999438,None,188.01031909999438,None,188.01031909999438,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4975326000712812,1,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,188.50705830007792,None,188.50705830007792,None,188.50705830007792,None,189.08799320005346,None,189.08799320005346,None,j,0.4975326000712812,189.08799320005346,None,189.6214601800777,None,189.61427250003908,None,189.61427250003908,None,189.61427250003908,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5076008000178263,1,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,190.1048182999948,None,190.1048182999948,None,190.1048182999948,None,190.69371600006707,None,190.69371600006707,None,j,0.5076008000178263,190.69371600006707,None,191.23812898008617,None,191.23073230008595,None,191.23073230008595,None,191.23073230008595,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4935868000611663,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,191.72125640010927,None,191.72125640010927,None,191.72125640010927,None,192.3078282000497,None,192.3078282000497,None,j,0.4935868000611663,192.3078282000497,None,192.83827548001426,None,192.83026440010872,None,192.83026440010872,None,192.83026440010872,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.39772545421473215,0.10227454578526785,[],99,1,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,193.33770820009522,None,193.33770820009522,None,193.33770820009522,None,193.92147920001298,None,193.92147920001298,None,None,,193.92147920001298,None,194.53849888003896,None,194.5307085000677,None,194.5307085000677,None,194.5307085000677,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5242386000463739,1,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,195.02378750010394,None,195.02378750010394,None,195.02378750010394,None,195.60495970002376,None,195.60495970002376,None,j,0.5242386000463739,195.60495970002376,None,196.17184518002904,None,196.16471110004932,None,196.16471110004932,None,196.16471110004932,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.507029699976556,1,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,196.65482250007335,None,196.65482250007335,None,196.65482250007335,None,197.23819470009767,None,197.23819470009767,None,j,0.507029699976556,197.23819470009767,None,197.78848668006248,None,197.78065450000577,None,197.78065450000577,None,197.78065450000577,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5060339999618009,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,198.2714554000413,None,198.2714554000413,None,198.2714554000413,None,198.8551254000049,None,198.8551254000049,None,j,0.5060339999618009,198.8551254000049,None,199.40477268006651,None,199.3983198000351,None,199.3983198000351,None,199.3983198000351,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4812437000218779,1,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,199.90451960009523,None,199.90451960009523,None,199.90451960009523,None,200.48806700005662,None,200.48806700005662,None,j,0.4812437000218779,200.48806700005662,None,201.00532038002274,None,200.99925370002165,None,200.99925370002165,None,200.99925370002165,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4653514999663457,0,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,201.48809180001263,None,201.48809180001263,None,201.48809180001263,None,202.0718706001062,None,202.0718706001062,None,j,0.4653514999663457,202.0718706001062,None,202.57162488000466,None,202.5617670000065,None,202.5617670000065,None,202.5617670000065,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5073759000515565,1,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0551258000778,None,203.0551258000778,None,203.0551258000778,None,203.63827390002552,None,203.63827390002552,None,j,0.5073759000515565,203.63827390002552,None,204.18897858010604,None,204.1823757000966,None,204.1823757000966,None,204.1823757000966,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.505734600010328,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,204.6719392000232,None,204.6719392000232,None,204.6719392000232,None,205.25567550002597,None,205.25567550002597,None,j,0.505734600010328,205.25567550002597,None,205.80507318004965,None,205.79746060003527,None,205.79746060003527,None,205.79746060003527,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.44016966042381106,0.05983033957618894,[],99,1,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,206.28815340006258,None,206.28815340006258,None,206.28815340006258,None,206.87171170010697,None,206.87171170010697,None,None,,206.87171170010697,None,207.48824268002062,None,207.4776903000893,None,207.4776903000893,None,207.4776903000893,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.2765308949960591,0.2234691050039409,j,0.5031845000339672,0,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,207.9552872000495,None,207.9552872000495,None,207.9552872000495,None,208.53817010007333,None,208.53817010007333,None,j,0.5031845000339672,208.53817010007333,None,209.07193679009796,None,209.0779946000548,None,209.0779946000548,None,209.0779946000548,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4920134999556467,1,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,209.5717120000627,None,209.5717120000627,None,209.5717120000627,None,210.15726130001713,None,210.15726130001713,None,j,0.4920134999556467,210.15726130001713,None,210.68849218001122,None,210.6810210000258,None,210.6810210000258,None,210.6810210000258,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5255683999275789,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1752228999976,None,211.1752228999976,None,211.1752228999976,None,211.7716638999991,None,211.7716638999991,None,j,0.5255683999275789,211.7716638999991,None,212.33908868003635,None,212.3330028000055,None,212.3330028000055,None,212.3330028000055,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5135100999614224,1,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,212.82280470000114,None,212.82280470000114,None,212.82280470000114,None,213.42398680001497,None,213.42398680001497,None,j,0.5135100999614224,213.42398680001497,None,213.97212448010686,None,213.96420540008694,None,213.96420540008694,None,213.96420540008694,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.33614975281317294,0.16385024718682706,[],99,1,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,214.45661170000676,None,214.45661170000676,None,214.45661170000676,None,215.0575953000225,None,215.0575953000225,None,None,,215.0575953000225,None,215.67597968007902,None,215.67603500001132,None,215.67603500001132,None,215.67603500001132,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.2230662736002346,0.27693372639976543,j,0.5341239999979734,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,216.1718256000895,None,216.1718256000895,None,216.1718256000895,None,216.75504110008478,None,216.75504110008478,None,j,0.5341239999979734,216.75504110008478,None,217.32180708011145,None,217.31249140005093,None,217.31249140005093,None,217.31249140005093,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5016519000055268,1,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,217.78837260010187,None,217.78837260010187,None,217.78837260010187,None,218.37183310010005,None,218.37183310010005,None,j,0.5016519000055268,218.37183310010005,None,218.90686568005475,None,218.90739140007645,None,218.90739140007645,None,218.90739140007645,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4768505999818444,1,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,219.40533500001766,None,219.40533500001766,None,219.40533500001766,None,219.98848600010388,None,219.98848600010388,None,j,0.4768505999818444,219.98848600010388,None,220.50520428007002,None,220.49868250009604,None,220.49868250009604,None,220.49868250009604,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
